source,source_id,review_id,review_title,doi,file_id,file_name,file_size,download_url,format,license,license_url,parse_status,download_status,sha256,normalized_rows,test_groups
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72652,Gazit et al. - 2003 - A simple system for the remote detection and analysis of sniffing in explosives detection dogs.pdf,348748,https://osf.io/download/67d416f62c3d4fb566a72652/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72653,Zhang et al. - 2020 - Snore-GANs Improving Automatic Snore Sound Classification With Synthesized Data.pdf,480613,https://osf.io/download/67d416f62c3d4fb566a72653/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72654,Gelman et al. - 2022 - Computer-Aided Detection of Respiratory Sounds in Bronchial Asthma Patients Based on Machine Learnin.pdf,511895,https://osf.io/download/67d416f62c3d4fb566a72654/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72655,Howard-Anderson et al. - 2022 - Poor outcomes in both infection and colonization with carbapenem-resistant Enterobacterales.pdf,718413,https://osf.io/download/67d416f62c3d4fb566a72655/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72656,"Society of Thoracic Radiology  Abstracts from the Virtual 2021 Annual Meeting March 6th-10th, 2021.pdf",484702,https://osf.io/download/67d416f62c3d4fb566a72656/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72657,"Gern - 2010 - The ABCs of rhinoviruses, wheezing, and asthma.pdf",1799758,https://osf.io/download/67d416f62c3d4fb566a72657/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72658,Khalili et al. - 2018 - Early-life exposure to PM2.5 and risk of acute asthma clinical encounters among children in Massachu.pdf,496965,https://osf.io/download/67d416f62c3d4fb566a72658/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a72659,Sly et al. - 2008 - Early identification of atopy in the prediction of persistent asthma in children.pdf,398101,https://osf.io/download/67d416f62c3d4fb566a72659/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265a,Gern e Israel - 2021 - Mechanisms and Treatment of the Diverse Presentations of Acute Wheezing and Asthma.pdf,385906,https://osf.io/download/67d416f62c3d4fb566a7265a/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265b,Sordillo et al. - 2015 - Prenatal and infant exposure to acetaminophen and ibuprofen and the risk for wheeze and asthma in ch.pdf,232306,https://osf.io/download/67d416f62c3d4fb566a7265b/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265c,Ghalige et al. - Basic Sciences Relation of Tobacco and Betel Nut Consumption with Oral Cancer and Pathogenesis.pdf,1656070,https://osf.io/download/67d416f62c3d4fb566a7265c/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265d,Grzywalski et al. - 2019 - Practical implementation of artificial intelligence algorithms in pulmonary auscultation examination.pdf,899892,https://osf.io/download/67d416f62c3d4fb566a7265d/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265e,"Sordillo et al. - 2020 - Characterization of longitudinal wheeze phenotypes from infancy to adolescence in Project Viva, a pr.pdf",326367,https://osf.io/download/67d416f62c3d4fb566a7265e/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f62c3d4fb566a7265f,Glangetas et al. - 2021 - Deep learning diagnostic and risk-stratification pattern detection for COVID-19 in digital lung ausc.pdf,919186,https://osf.io/download/67d416f62c3d4fb566a7265f/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72660,Ghrabli et al. - 2024 - Identifying unique spectral fingerprints in cough sounds for diagnosing respiratory ailments.pdf,1909058,https://osf.io/download/67d416f72c3d4fb566a72660/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72661,Goswami et al. - 2019 - Smartphone-based delivery of oropharyngeal exercises for treatment of snoring a randomized controll.pdf,195162,https://osf.io/download/67d416f72c3d4fb566a72661/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72662,Soto-Quiros et al. - 2012 - High titers of IgE antibody to dust mite allergen and risk for wheezing among asthmatic children inf.pdf,388181,https://osf.io/download/67d416f72c3d4fb566a72662/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72663,Grad e Morgan - 2012 - Long-term outcomes of early-onset wheeze and asthma.pdf,610514,https://osf.io/download/67d416f72c3d4fb566a72663/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72664,Stoll et al. - 2009 - TNFalpha inhibitors may improve asthma symptoms a case series of 12 patients with rheumatoid arthri.pdf,299870,https://osf.io/download/67d416f72c3d4fb566a72664/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72665,Guilbert e Bacharier - 2011 - Controversies in the treatment of the acutely wheezing infant.pdf,58245,https://osf.io/download/67d416f72c3d4fb566a72665/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72666,Srivastava et al. - 2021 - Deep learning based respiratory sound analysis for detection of chronic obstructive pulmonary diseas.pdf,11229748,https://osf.io/download/67d416f72c3d4fb566a72666/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72667,Stone e Miller - 2016 - Understanding the Association of Human Rhinovirus with Asthma.pdf,166991,https://osf.io/download/67d416f72c3d4fb566a72667/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72668,Stone et al. - 2019 - Delineation of the Individual Effects of Vitamin E Isoforms on Early Life Incident Wheezing.pdf,986038,https://osf.io/download/67d416f72c3d4fb566a72668/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72669,Guo et al. - 2017 - Accelerating Biomedical Signal Processing Using GPU A Case Study of Snore Sound Feature Extraction.pdf,2684717,https://osf.io/download/67d416f72c3d4fb566a72669/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266a,Suaini et al. - 2021 - Atopic dermatitis trajectories to age 8 years in the GUSTO cohort.pdf,854636,https://osf.io/download/67d416f72c3d4fb566a7266a/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266b,Sun et al. - 2020 - Amplitude spectrum trend-based feature for excitation location classification from snore sounds.pdf,1351403,https://osf.io/download/67d416f72c3d4fb566a7266b/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266c,Hallmark et al. - 2021 - Chromosome 17q12-21 Variants Are Associated with Multiple Wheezing Phenotypes in Childhood.pdf,771996,https://osf.io/download/67d416f72c3d4fb566a7266c/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266d,Sun et al. - 2021 - Automatic classification of excitation location of snoring sounds.pdf,1241170,https://osf.io/download/67d416f72c3d4fb566a7266d/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266e,Hamdi et al. - 2022 - Attention-based hybrid CNN-LSTM and spectral data augmentation for COVID-19 diagnosis from cough sou.pdf,1982562,https://osf.io/download/67d416f72c3d4fb566a7266e/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a7266f,Sunshine - 2022 - Smart Speakers The Next Frontier in mHealth.pdf,235383,https://osf.io/download/67d416f72c3d4fb566a7266f/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72670,Han et al. - 2023 - Evaluating Listening Performance for COVID-19 Detection by Clinicians and Machine Learning Comparat.pdf,1029101,https://osf.io/download/67d416f72c3d4fb566a72670/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f72c3d4fb566a72671,Hasegawa et al. - 2018 - Nasopharyngeal CCL5 in infants with severe bronchiolitis and risk of recurrent wheezing A multi-cen.pdf,430444,https://osf.io/download/67d416f72c3d4fb566a72671/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72672,Hasegawa et al. - 2019 - Association of Rhinovirus C Bronchiolitis and Immunoglobulin E Sensitization During Infancy With Dev.pdf,348086,https://osf.io/download/67d416f82c3d4fb566a72672/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72673,Kennedy et al. - 2014 - Comparison of viral load in individuals with and without asthma during infections with rhinovirus.pdf,742890,https://osf.io/download/67d416f82c3d4fb566a72673/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72674,Takeuchi et al. - 2021 - Impact of Haemophilus influenzae type b combination vaccination on asthma symptoms and pneumonia in.pdf,889971,https://osf.io/download/67d416f82c3d4fb566a72674/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72675,Suo et al. - 2022 - Wide-Bandwidth Nanocomposite-Sensor Integrated Smart Mask for Tracking Multiphase Respiratory Activi.pdf,3729218,https://osf.io/download/67d416f82c3d4fb566a72675/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72676,Havens et al. - 2024 - Viral and non-viral episodes of wheezing in early life and the development of asthma and respiratory.pdf,4153018,https://osf.io/download/67d416f82c3d4fb566a72676/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72677,Higgins et al. - 2021 - Infant wheezing and prenatal antibiotic exposure and mode of delivery a prospective birth cohort st.pdf,1152030,https://osf.io/download/67d416f82c3d4fb566a72677/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72678,Tamesis et al. - 2013 - Predictors for asthma at age 7 years for low-income children enrolled in the Childhood Asthma Preven.pdf,705393,https://osf.io/download/67d416f82c3d4fb566a72678/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72679,"Heymann et al. - 2004 - Viral infections in relation to age, atopy, and season of admission among children hospitalized for.pdf",419651,https://osf.io/download/67d416f82c3d4fb566a72679/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267a,Tang et al. - 2023 - A pilot study exploring the association of bronchial bacterial microbiota and recurrent wheezing in.pdf,4588480,https://osf.io/download/67d416f82c3d4fb566a7267a/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267b,Howard et al. - 2015 - Distinguishing Asthma Phenotypes Using Machine Learning Approaches.pdf,581416,https://osf.io/download/67d416f82c3d4fb566a7267b/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267c,Huang et al. - 2023 - Deep learning-based lung sound analysis for intelligent stethoscope.pdf,2655172,https://osf.io/download/67d416f82c3d4fb566a7267c/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267d,Tariq et al. - 2022 - Feature-Based Fusion Using CNN for Lung and Heart Sound Classification.pdf,4137669,https://osf.io/download/67d416f82c3d4fb566a7267d/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267e,Thomas et al. - 2015 - Sex-related differences in pulmonary physiologic outcome measures in a high-risk birth cohort.pdf,595291,https://osf.io/download/67d416f82c3d4fb566a7267e/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a7267f,Thompson - 2007 - Abnormal Sensorimotor Integrative Function of the Larynx in Congenital Laryngomalacia A New Theory.pdf,1228693,https://osf.io/download/67d416f82c3d4fb566a7267f/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72680,Tomoto et al. - 2024 - Idiopathic pulmonary fibrosis-specific Bayesian network integrating extracellular vesicle proteome a.pdf,2525204,https://osf.io/download/67d416f82c3d4fb566a72680/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72681,Hsu et al. - 2021 - Benchmarking of eight recurrent neural network variants for breath phase and adventitious sound dete.pdf,4055390,https://osf.io/download/67d416f82c3d4fb566a72681/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f82c3d4fb566a72682,Huddart et al. - 2024 - Solicited Cough Sound Analysis for Tuberculosis Triage Testing The CODA TB DREAM Challenge Dataset.pdf,115746,https://osf.io/download/67d416f82c3d4fb566a72682/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72683,Tran et al. - 2023 - Prediction of Sleep Stages Via Deep Learning Using Smartphone Audio Recordings in Home Environments.pdf,1622884,https://osf.io/download/67d416f92c3d4fb566a72683/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72684,Wang et al. - 2022 - Clinical outcomes and bacterial characteristics of carbapenem-resistant Klebsiella pneumoniae comple.pdf,1888791,https://osf.io/download/67d416f92c3d4fb566a72684/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72685,Hyde et al. - 2014 - Nasopharyngeal Proteobacteria are associated with viral etiology and acute wheezing in children with.pdf,247401,https://osf.io/download/67d416f92c3d4fb566a72685/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72686,Triche et al. - 2011 - Association of maternal anemia with increased wheeze and asthma in children.pdf,344582,https://osf.io/download/67d416f92c3d4fb566a72686/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72687,Tsai et al. - 2020 - Blind Monaural Source Separation on Heart and Lung Sounds Based on Periodic-Coded Deep Autoencoder.pdf,6250901,https://osf.io/download/67d416f92c3d4fb566a72687/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72688,Jackson - 2010 - The role of rhinovirus infections in the development of early childhood asthma.pdf,320890,https://osf.io/download/67d416f92c3d4fb566a72688/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72689,Tse et al. - 2016 - Sex-specific risk factors for childhood wheeze and longitudinal phenotypes of wheeze.pdf,857438,https://osf.io/download/67d416f92c3d4fb566a72689/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268a,Turi et al. - 2018 - Using urine metabolomics to understand the pathogenesis of infant respiratory syncytial virus (RSV).pdf,1037011,https://osf.io/download/67d416f92c3d4fb566a7268a/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268b,Turi et al. - 2021 - Unconjugated bilirubin is associated with protection from early-life wheeze and childhood asthma.pdf,1032523,https://osf.io/download/67d416f92c3d4fb566a7268b/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268c,Turturice et al. - 2019 - Lower perinatal exposure to Proteobacteria is an independent predictor of early childhood wheezing.pdf,376582,https://osf.io/download/67d416f92c3d4fb566a7268c/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268d,Turunen et al. - 2017 - Clinical and Virus Surveillance After the First Wheezing Episode Special Reference to Rhinovirus A.pdf,681928,https://osf.io/download/67d416f92c3d4fb566a7268d/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268e,Jackson e Bacharier - 2021 - Inhaled corticosteroids for the prevention of asthma exacerbations.pdf,71483,https://osf.io/download/67d416f92c3d4fb566a7268e/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a7268f,Ulukaya et al. - 2023 - MSCCov19Net multi-branch deep learning model for COVID-19 detection from cough sounds.pdf,597657,https://osf.io/download/67d416f92c3d4fb566a7268f/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72690,Jackson e Gern - 2022 - Rhinovirus Infections and Their Roles in Asthma Etiology and Exacerbations.pdf,1059982,https://osf.io/download/67d416f92c3d4fb566a72690/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72691,Wu e Hartert - 2011 - Evidence for a causal relationship between respiratory syncytial virus infection and asthma.pdf,914540,https://osf.io/download/67d416f92c3d4fb566a72691/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72692,Verde et al. - 2021 - Exploring the Use of Artificial Intelligence Techniques to Detect the Presence of Coronavirus Covid-.pdf,5648089,https://osf.io/download/67d416f92c3d4fb566a72692/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416f92c3d4fb566a72693,Jartti et al. - 2015 - Rhinovirus-induced bronchiolitis Lack of association between virus genomic load and short-term outc.pdf,534138,https://osf.io/download/67d416f92c3d4fb566a72693/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72694,Wang et al. - 2021 - Real-time prediction of upcoming respiratory events via machine learning using snoring sound signal.pdf,1159479,https://osf.io/download/67d416fa2c3d4fb566a72694/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72695,Ward et al. - 2021 - FluNet An AI-Enabled Influenza-Like Warning System.pdf,2056038,https://osf.io/download/67d416fa2c3d4fb566a72695/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72696,Jayalakshmy e Sudha - 2021 - Conditional GAN based augmentation for predictive modeling of respiratory signals.pdf,13031305,https://osf.io/download/67d416fa2c3d4fb566a72696/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72697,Wegienka et al. - 2009 - Association of early life wheeze and lung function.pdf,340865,https://osf.io/download/67d416fa2c3d4fb566a72697/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72698,"Zanobetti et al. - 2022 - Childhood Asthma Incidence, Early and Persistent Wheeze, and Neighborhood Socioeconomic Factors in t.pdf",522752,https://osf.io/download/67d416fa2c3d4fb566a72698/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a72699,Wegienka et al. - 2012 - Racial disparities in allergic outcomes in African Americans emerge as early as age 2 years.pdf,56094,https://osf.io/download/67d416fa2c3d4fb566a72699/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269a,Ker e Hartert - 2009 - The atopic march what's the evidence.pdf,253527,https://osf.io/download/67d416fa2c3d4fb566a7269a/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269b,Wegienka et al. - 2012 - Allergic sensitization frequency and wheezing differences in early life between black and white chil.pdf,118003,https://osf.io/download/67d416fa2c3d4fb566a7269b/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269c,Kevat et al. - 2020 - Artificial intelligence accuracy in detecting pathological breath sounds in children using digital s.pdf,806013,https://osf.io/download/67d416fa2c3d4fb566a7269c/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269d,Wi et al. - 2015 - Risk of herpes zoster in children with asthma.pdf,73402,https://osf.io/download/67d416fa2c3d4fb566a7269d/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269e,Williams et al. - 2005 - Human metapneumovirus infection in children hospitalized for wheezing.pdf,67072,https://osf.io/download/67d416fa2c3d4fb566a7269e/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a7269f,"Kim et al. - 2021 - Respiratory sound classification for crackles, wheezes, and rhonchi in the clinical field using deep.pdf",2415081,https://osf.io/download/67d416fa2c3d4fb566a7269f/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a726a0,Wisniewski et al. - 2013 - Sensitization to food and inhalant allergens in relation to age and wheeze among children with atopi.pdf,1850614,https://osf.io/download/67d416fa2c3d4fb566a726a0/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a726a1,Kim et al. - 2022 - An accurate deep learning model for wheezing in children using real world data.pdf,1099243,https://osf.io/download/67d416fa2c3d4fb566a726a1/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a726a2,Kim et al. - 2022 - The coming era of a new auscultation system for analyzing respiratory sounds.pdf,1668760,https://osf.io/download/67d416fa2c3d4fb566a726a2/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a726a3,"Wood et al. - 2011 - Relationships among environmental exposures, cord blood cytokine responses, allergy, and wheeze at 1.pdf",394744,https://osf.io/download/67d416fa2c3d4fb566a726a3/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fa2c3d4fb566a726a4,"Kotsapas et al. - 2022 - Early-life predictors and risk factors of peanut allergy, and its association with asthma in later-l.pdf",2773049,https://osf.io/download/67d416fa2c3d4fb566a726a4/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fb2c3d4fb566a726a5,Xia et al. - 2022 - Exploring machine learning for audio-based respiratory condition screening A concise review of data.pdf,1554157,https://osf.io/download/67d416fb2c3d4fb566a726a5/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fb2c3d4fb566a726a6,Kranthi Kumar e Alphonse - 2022 - COVID-19 disease diagnosis with light-weight CNN using modified MFCC and enhanced GFCC from human re.pdf,2695403,https://osf.io/download/67d416fb2c3d4fb566a726a6/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fb2c3d4fb566a726a7,Xu et al. - 2024 - Feature fusion method for pulmonary tuberculosis patient detection based on cough sound.pdf,1325463,https://osf.io/download/67d416fb2c3d4fb566a726a7/,pdf,No license,,unsupported_format,,,,
OSF,d27xz,OSF:d27xz,AI stridor analysis,10.17605/osf.io/d27xz,67d416fb2c3d4fb566a726a8,Martinez et al. - 2023 - The Long-Term Impact of Early-Life Tuberculosis Disease on Child Health A Prospective Birth Cohort.pdf,838348,https://osf.io/download/67d416fb2c3d4fb566a726a8/,pdf,No license,,unsupported_format,,,,
