analysis_version,operating_point_id,source,review_id,review_title,group_id,test_name,model,starting_probability,starting_entropy_bits,positive_result_probability,negative_result_probability,post_positive_probability,post_negative_probability,positive_branch_entropy_bits,negative_branch_entropy_bits,positive_entropy_change_bits,negative_entropy_change_bits,information_bits,positive_information_contribution_bits,negative_information_contribution_bits,pooled_mean_positive_branch_entropy_bits_low,pooled_mean_positive_branch_entropy_bits_median,pooled_mean_positive_branch_entropy_bits_high,pooled_mean_negative_branch_entropy_bits_low,pooled_mean_negative_branch_entropy_bits_median,pooled_mean_negative_branch_entropy_bits_high,pooled_mean_post_positive_probability_low,pooled_mean_post_positive_probability_median,pooled_mean_post_positive_probability_high,pooled_mean_post_negative_probability_low,pooled_mean_post_negative_probability_median,pooled_mean_post_negative_probability_high,predictive_positive_branch_entropy_bits_low,predictive_positive_branch_entropy_bits_median,predictive_positive_branch_entropy_bits_high,predictive_negative_branch_entropy_bits_low,predictive_negative_branch_entropy_bits_median,predictive_negative_branch_entropy_bits_high,predictive_post_positive_probability_low,predictive_post_positive_probability_median,predictive_post_positive_probability_high,predictive_post_negative_probability_low,predictive_post_negative_probability_median,predictive_post_negative_probability_high,positive_branch_entropy_movement,negative_branch_entropy_movement
0.42.0,PMC Open Access|PMC:PMC10949827|pmc open access:PMC10949827:t1-medscimonit-30-e943461:table-1-the-baseline-characteristic-of-included-studies:1:overall,PMC Open Access,PMC:PMC10949827,Accuracy of MRI-Based Radiomics in Diagnosis of Placenta Accreta Spectrum: A PRISMA Systematic Review and Meta-Analysis,pmc open access:PMC10949827:t1-medscimonit-30-e943461:table-1-the-baseline-characteristic-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4693825801853558,0.5306174198146443,0.9014890161425876,0.1448440189187194,0.4642576745432799,0.5967856121195424,-0.5357423254567201,-0.4032143878804576,0.4654206931666474,0.2514681150373778,0.2139525781292695,0.3750903058789198,0.4664380679266309,0.5685465239328509,0.4183964080534826,0.597714767217916,0.7737300762283524,0.8659110207923992,0.9008051664130604,0.9275256555121631,0.084661917775146,0.1452070304120258,0.2275580438233772,0.3687801869654407,0.4716834275676431,0.6461051599948946,0.2211878343416229,0.6003741934590154,0.9340502333889638,0.8350140703090617,0.8991502616871625,0.929232801020788,0.0354838119652427,0.1462493633820994,0.3499800461379278,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11046764|pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,PMC Open Access,PMC:PMC11046764,Prognostic nutritional index as a predictive marker for acute kidney injury in adult critical illness population: a systematic review and diagnostic test accuracy meta-analysis,pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.2788750588344904,0.7211249411655096,0.1180304214008504,0.0236911224564856,0.5236727472974851,0.1616914029802213,0.2372757901815289,-0.1247055541357349,0.02375798544227,0.0144213288889864,0.0093366565532835,0.4569945325106973,0.5233496962768434,0.5981785692978792,0.1353507868034745,0.1619010672629016,0.1893599961859127,0.0962500448558748,0.1179191143742223,0.1453884577061748,0.0189231312659416,0.0237302119382766,0.0290016087468582,0.3035348826809674,0.5068871528367535,0.8442253277036643,0.0732914194323638,0.1664388206447374,0.273758019116673,0.0540928181361044,0.1123242889539414,0.2719334327145435,0.0088826673251694,0.0245805662690066,0.0470562544406072,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11046764|pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,PMC Open Access,PMC:PMC11046764,Prognostic nutritional index as a predictive marker for acute kidney injury in adult critical illness population: a systematic review and diagnostic test accuracy meta-analysis,pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.3387865991630083,0.6612134008369916,0.3886309646691114,0.1033509560813628,0.9639103764970448,0.4795287523732977,0.2419822816096825,-0.2423993425140646,0.0782973393801257,0.0458309317899219,0.0324664075902038,0.9208763648465916,0.9637440757250444,0.9918573785211,0.4158745787952331,0.4800166530395713,0.5414417547483099,0.3359358211133258,0.3883768430956645,0.4469273698066067,0.0839291171247266,0.1035075466356645,0.124245223866196,0.7472293554560867,0.9491110125442892,0.9998811293161852,0.2460964092172242,0.4905051134456942,0.7014530153235656,0.2136104242193042,0.3754111557633152,0.6395264583744563,0.0408325378543288,0.1069036214588366,0.1899911831361288,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11046764|pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,PMC Open Access,PMC:PMC11046764,Prognostic nutritional index as a predictive marker for acute kidney injury in adult critical illness population: a systematic review and diagnostic test accuracy meta-analysis,pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4586096798200443,0.5413903201799557,0.7177288696858256,0.3155627031140747,0.8585269590904432,0.8994906295872771,-0.1414730409095568,-0.1005093704127229,0.1192957062235297,0.0648809059946998,0.0544148002288297,0.7887938000719845,0.8588186291353179,0.9156816229744142,0.8388549517670391,0.8998976987620273,0.944360946561869,0.6692590345265584,0.7175121090233243,0.7637231468100095,0.268189695341185,0.3159275345058541,0.3620368476536297,0.5393666013281906,0.8735208483236228,0.9971033628404484,0.5984788826824197,0.9084374389078088,0.9984076895204786,0.5207370866536508,0.706246348834465,0.8764900670846578,0.1455060121328085,0.3237760037930548,0.4840621250152535,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11077389|pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11077389,Diagnostic Performance of Ultrasonography for Identification of Small Bowel Obstruction; a Systematic Review and Meta-analysis,pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.204450036143638,0.795549963856362,0.2213346843023839,0.005968343925906,0.7625971197747856,0.0526815859317439,0.4762001626588293,-0.2337153711842123,0.0885731146310723,0.0514431368013912,0.037129977829681,0.6318021593544765,0.7627369262535155,0.8887182430161983,0.0403999613479112,0.052911734530523,0.0684430745507342,0.1589543543826745,0.2214117359572647,0.3061830853632221,0.0043516793158392,0.0059995461576446,0.008176055841702,0.3816623478121344,0.7577512408028213,0.9987729654976796,0.0224631692448134,0.0553087723478755,0.1327839347244115,0.0742854889389354,0.219419155153525,0.6351982244412421,0.0021853358303151,0.0063264116799092,0.0184738889706822,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11077389|pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11077389,Diagnostic Performance of Ultrasonography for Identification of Small Bowel Obstruction; a Systematic Review and Meta-analysis,pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.3150691384539997,0.6849308615460004,0.5745010054302085,0.0277290223647953,0.9839251388016912,0.1828719244602652,0.2619970439143289,-0.5390561704270971,0.2866690243287368,0.1534402353585225,0.1332287889702142,0.9075905274044588,0.9838091850803896,0.9999498112862784,0.1433373508004488,0.1835989681223383,0.2315565211475523,0.4730550704520364,0.5746102758040862,0.6770220406731207,0.0203385756536798,0.0278707987113321,0.0376809591497169,0.4934451369566185,0.946368986345674,0.9998883726910868,0.0827489028329859,0.191142077785758,0.4094163142458299,0.2759769988068621,0.5717733728960207,0.8921340931586401,0.0102959696264552,0.0293540585088832,0.0820657001313896,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11077389|pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11077389,Diagnostic Performance of Ultrasonography for Identification of Small Bowel Obstruction; a Systematic Review and Meta-analysis,pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.536307343074723,0.4636926569252769,0.8437677535054412,0.1023979078301869,0.6252192099407319,0.4765510192960527,-0.3747807900592681,-0.5234489807039473,0.4437171383795729,0.2009976897521316,0.2427194486274413,0.4894392808010086,0.6250758322700078,0.7561686635654167,0.3903567100562287,0.4780623775065117,0.5721067177148125,0.7821790229406085,0.8438266723780674,0.8934441063519352,0.0766758687385633,0.1028810626776243,0.1354160200386304,0.1910714772027194,0.628797098394412,0.9686166622220154,0.2420624781433195,0.4935891692940344,0.8318510389917069,0.6039111964457344,0.8422923970689355,0.9706599281163758,0.0399499093455836,0.1079131658697625,0.2634116220482451,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11094978|pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11094978,Diagnostic value of BHI-V4 for heterogeneous and vancomycin-intermediate Staphylococcus aureus isolates: a systematic review and meta-analysis,pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.0898543536874146,0.9101456463125852,0.327645425739284,0.0225893867809567,0.9125026063320776,0.1557422385536777,0.6261056492161212,-0.1306547185622785,0.0626565048193002,0.0497174915871178,0.0129390132321824,0.5831772207975704,0.9086193565555792,0.9997286407737084,0.1263876948778712,0.1572554993497382,0.1878322122737089,0.1396578604239137,0.3263803264600375,0.616892257197134,0.0173665849130947,0.0228682685733831,0.0287004491507506,0.2655980362373714,0.7647845066183042,0.9993321041823652,0.1017866424955642,0.1688394348084411,0.2902437906584558,0.0497541166581039,0.3213218658168434,0.9341902166471564,0.0132735538885477,0.0250337792768094,0.0509085197271184,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11094978|pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11094978,Diagnostic value of BHI-V4 for heterogeneous and vancomycin-intermediate Staphylococcus aureus isolates: a systematic review and meta-analysis,pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.1686364072160581,0.8313635927839418,0.6983158252588237,0.0989200499517276,0.8833398888969388,0.4655628550554511,0.1614117940095765,-0.2563652398319112,0.185912821827501,0.1408484758370327,0.0450643459904683,0.5166547901973636,0.8846406801179507,0.9995769912794292,0.3931209254439048,0.4691376868706277,0.5381510300473532,0.4353661778666205,0.6971034080697222,0.8843743614214687,0.0774475315840755,0.10004483052159,0.1230803982934497,0.1100228188944122,0.8079850721740749,0.9995277322206144,0.3276824640348655,0.4959990793140064,0.7279891799183053,0.1991711174418336,0.6922034601276041,0.9853860389903768,0.0600598521546735,0.1087055374497749,0.2030515017579107,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11094978|pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11094978,Diagnostic value of BHI-V4 for heterogeneous and vancomycin-intermediate Staphylococcus aureus isolates: a systematic review and meta-analysis,pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.3262005142733452,0.6737994857266548,0.9025236527913972,0.3051298267078137,0.4609443709128464,0.8874714595017141,-0.5390556290871535,-0.1125285404982858,0.2516618961474872,0.175840223430171,0.0758216727173161,0.2026060056423125,0.46256981967416,0.8030029085206074,0.8134629669181624,0.890615727352399,0.942315664647678,0.7551562455597464,0.9020167598472444,0.9683488248467436,0.2513831199502345,0.3077984044569398,0.3595579763551223,0.0351690200124685,0.4691351896942012,0.9986103503226544,0.7268673654187368,0.911940477792464,0.9929414715463551,0.4987028540092275,0.8999559574276645,0.9963060220048569,0.2035617438870918,0.3278913375715552,0.5047407841878103,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11144246|pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11144246,Diagnostic value of combined ultrasound contrast and elastography for differentiating benign and malignant thyroid nodules: a meta-analysis,pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1331086467367702,0.8668913532632297,0.3461792619538341,0.0045225354921734,0.9306094470314668,0.0417343204629735,0.6442124899155105,-0.2446626366529827,0.1263456714374752,0.0817201296916401,0.044625541745835,0.8780818251125235,0.9303936095594108,0.970444579248996,0.0330557621644265,0.0417460928760319,0.0526423686077082,0.2973938767826899,0.3459441769611098,0.3991387732266245,0.0034339636590997,0.0045240482920623,0.0059630302591424,0.66110420355389,0.9254777968605264,0.9997351219926328,0.01476100715766,0.0422188182535407,0.1035353598488917,0.1714909949133661,0.342488021960201,0.5915940866695669,0.0013442700028549,0.0045848730464448,0.0135555778598336,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11144246|pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11144246,Diagnostic value of combined ultrasound contrast and elastography for differentiating benign and malignant thyroid nodules: a meta-analysis,pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2576055543688868,0.7423944456311131,0.7155040301813331,0.0211237944252579,0.8615047916809571,0.1477046721830411,0.1395766967935947,-0.5742234227043211,0.3903445472124828,0.2296376705940234,0.1607068766184596,0.7961284541217575,0.861786051086578,0.9171238933079526,0.1189672473713141,0.1477431225103518,0.1827479869939551,0.6678341801532319,0.7152925254805609,0.7593446210054882,0.016103950946923,0.0211307425138703,0.0277048749521802,0.5488583522267397,0.8659091735498763,0.9986283981140076,0.0555045231696934,0.1492859516134446,0.3324824547771429,0.4957620176576206,0.7121641994140439,0.8731058793476412,0.0063532556722303,0.0214100382850121,0.0612742170110849,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11144246|pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11144246,Diagnostic value of combined ultrasound contrast and elastography for differentiating benign and malignant thyroid nodules: a meta-analysis,pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.5065993696331199,0.4934006303668801,0.909583703595596,0.0794597062041859,0.437857835917254,0.4002725645791526,-0.562142164082746,-0.5997274354208473,0.5806867606534754,0.284780865968517,0.2959058946849584,0.3785387854016419,0.4381424308944647,0.5017015008461106,0.3331630835370059,0.4003594219035565,0.4762931208108569,0.889407178661451,0.9094982345590644,0.9265854505925988,0.0614471768222042,0.0794842842239594,0.1023155788551896,0.2191658714122349,0.4423502822419546,0.7273470469834453,0.1683316186969542,0.4038382345429625,0.7357836772911184,0.7972738264019865,0.9082300399012336,0.9649397667308138,0.0249377156388656,0.0804714615018699,0.2070385017808225,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11238349|pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,PMC Open Access,PMC:PMC11238349,Potential efficacy of digital polymerase chain reaction for non-invasive prenatal screening of autosomal aneuploidies: a systematic review and meta-analysis,pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.0592443783376813,0.9407556216623186,0.7740129677878963,0.0044050578095719,0.7709499362757282,0.0408178652777742,0.4845529791597719,-0.245579091838182,0.2023228711875044,0.1535022806514725,0.0488205905360318,0.5160171912086292,0.7737371348760711,0.9706964893638796,0.0224046633076577,0.0409308636634527,0.0709811608065328,0.6004334268822109,0.7724379526155262,0.8845914734825318,0.0021787152389792,0.0044195116511531,0.0085444151806362,0.3002195046282481,0.7699329621946596,0.9989911682774416,0.019187308884861,0.0410182902517587,0.0811674509542061,0.3973188525946329,0.7738115327308533,0.9467080879621496,0.0018198500269978,0.0044307005720018,0.0100564982758702,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11238349|pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,PMC Open Access,PMC:PMC11238349,Potential efficacy of digital polymerase chain reaction for non-invasive prenatal screening of autosomal aneuploidies: a systematic review and meta-analysis,pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.1946981620798297,0.8053018379201702,0.9420924494006464,0.0205839982126705,0.3190820581922731,0.1447070890572815,-0.4028460366950892,-0.5772210058300808,0.5432705198267709,0.3674014549289274,0.1758690648978434,0.1777291891389763,0.3210585798111499,0.5375890379863826,0.0825450418981936,0.1450771508001065,0.2391929237709521,0.8771178930273583,0.941600478391871,0.973267848453733,0.0102650302184603,0.0206504371638544,0.0393259087636485,0.0919408554030688,0.3193348652808907,0.7984260175635056,0.0712641308884845,0.1453633774620302,0.2692975748952723,0.7579540981544932,0.942029612200161,0.9882878916886292,0.0085856950869916,0.0207018636208066,0.046032399027797,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11238349|pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,PMC Open Access,PMC:PMC11238349,Potential efficacy of digital polymerase chain reaction for non-invasive prenatal screening of autosomal aneuploidies: a systematic review and meta-analysis,pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4656057295641265,0.5343942704358735,0.9848658251011088,0.0775472928390905,0.1131698595768637,0.3934774056555378,-0.8868301404231362,-0.6065225943444621,0.7370353938387533,0.4129131945311711,0.324122199307582,0.058880691804606,0.113979019433001,0.2132940946029498,0.2415280247185515,0.3943188345180203,0.5860788515756428,0.9661607989886164,0.9847313585800808,0.9931802318057736,0.0398334462834375,0.0777829903835951,0.1407037290236955,0.0290780107939617,0.1132732721457031,0.3804316995596254,0.2115563714575478,0.3949691511723917,0.638568090059536,0.9260671704891188,0.9848486560809186,0.9970460249652684,0.0334804222453094,0.0779653691644156,0.1617872327248799,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11325575|pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC11325575,Systematic review and meta-analysis of the diagnostic value of computed tomography angiography for severe internal carotid artery stenosis,pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.0713695132271987,0.9286304867728012,0.6236298610248787,0.00591391351343,0.955437973213888,0.0522795381129974,0.6690410160979318,-0.2341174190029587,0.1696594411227696,0.1261596782116496,0.0434997629111199,0.7567268447582177,0.9542664745725716,0.9998664511427098,0.0369435685336271,0.0523151107967711,0.0737095894458582,0.4310141882790891,0.6241034889278749,0.781876169814281,0.0039148906126834,0.0059187254945728,0.0089441910550309,0.2268739857028739,0.839568771197706,0.9996416461135338,0.017805699746044,0.0527196722672236,0.1490635294960263,0.1121512629414649,0.6240421999906203,0.9631546583328522,0.0016690349577474,0.005973505242613,0.0213697134265455,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11325575|pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC11325575,Systematic review and meta-analysis of the diagnostic value of computed tomography angiography for severe internal carotid artery stenosis,pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2006527257132974,0.7993472742867026,0.8872674808093394,0.0274816243771367,0.5081034391185325,0.181600662871278,-0.2138246557688298,-0.5403274320160842,0.4748137600091138,0.3187086866417338,0.1561050733673799,0.3092079908500426,0.5075027065482991,0.7555337745201993,0.1319393436306764,0.1817132033548658,0.2473411829691315,0.7825229848910134,0.8874692096612404,0.9445264869557086,0.0183266793663621,0.0275034998525631,0.0411061768876524,0.0671471975426316,0.5075804403287223,0.9974437879780832,0.0663759923407816,0.1829922739689116,0.4496014391042131,0.3750040726405086,0.8874431173773303,0.992010689481022,0.007878604798094,0.0277524765369606,0.0939752936595656,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11325575|pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC11325575,Systematic review and meta-analysis of the diagnostic value of computed tomography angiography for severe internal carotid artery stenosis,pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4592191506854947,0.5407808493145052,0.9692139264848184,0.1015538991750592,0.1983187882986388,0.4739020728688066,-0.8016812117013612,-0.5260979271311934,0.6526510490146249,0.3681473651580174,0.2845036838566074,0.109149747304343,0.1980192761759354,0.3468491737055429,0.364003898497599,0.4741368979305628,0.6006915360981416,0.9350343434045892,0.969274094601538,0.9855295778760372,0.0694863550180556,0.1016285749235956,0.146374072055831,0.0208980016139819,0.1980580203597978,0.8739764915866788,0.1983221509976258,0.4768013789813399,0.8727170567014392,0.7058859605182781,0.9692663133738731,0.9979906322730604,0.0307867492916081,0.1024778627055097,0.2932315917808979,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11331836|pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11331836,Accuracy of two-dimensional transverse wave elastography of salivary glands in diagnosis of Sjögren’s disease: a systematic review and meta-analysis,pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1606025668644745,0.8393974331355255,0.2292385362164406,0.0157061507921674,0.7766815376288323,0.1165998279790819,0.490284580512876,-0.1697971291368742,0.0637863122268336,0.0435405971662158,0.0202457150606177,0.5861826611247428,0.7747199841695533,0.9366978905779278,0.0794356190424358,0.116799690353892,0.1629609525962108,0.1407434993175792,0.2281202083976328,0.3529760691456023,0.0097956883814894,0.0157396390888014,0.0239280869125835,0.3126743932534575,0.7638442340103799,0.9987737986346908,0.0377162046963424,0.1186360662713442,0.269126927632457,0.0563235228919271,0.222673484898784,0.6038368541741599,0.0040117926538886,0.0160481548888778,0.0459933837628657,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11331836|pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11331836,Accuracy of two-dimensional transverse wave elastography of salivary glands in diagnosis of Sjögren’s disease: a systematic review and meta-analysis,pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2515062584351843,0.7484937415648156,0.5855329019592265,0.0704545779197711,0.9787866610961312,0.3676177614088852,0.2568585662087689,-0.354310333478477,0.2005975302461893,0.129326338416654,0.0712711918295352,0.8533306533206745,0.9785931060356636,0.9999484759566576,0.264239744466038,0.3681454685576708,0.4824786122618,0.4375813703746457,0.5839933889284017,0.7215496851195632,0.0448808733746058,0.0705964271081464,0.1042995777307848,0.5229640751494665,0.9389882000547888,0.9998715443116036,0.1344980567074631,0.3729805049065163,0.69373296468191,0.2208832688251472,0.5763947224929817,0.8786409095329754,0.0187735811727935,0.0719016524712973,0.1863310839312329,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11331836|pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,PMC Open Access,PMC:PMC11331836,Accuracy of two-dimensional transverse wave elastography of salivary glands in diagnosis of Sjögren’s disease: a systematic review and meta-analysis,pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4333136415766039,0.5666863584233961,0.8496454717340476,0.2326454918742674,0.6107268011746201,0.782594560005968,-0.3892731988253799,-0.2174054399940319,0.2918780844428528,0.1686773873511987,0.1232006970916541,0.4297172457341303,0.6127512476083945,0.8002925424889898,0.6300348915714361,0.7832594714420404,0.9019386341977786,0.7568176138701922,0.8488337175893099,0.9120122610704504,0.1582202980121451,0.2330320236236863,0.3177688426157826,0.2110582556412503,0.6227060842056436,0.9910212809063071,0.3699799100860132,0.7891971147376182,0.9958097545495342,0.531400581202288,0.8447868478179925,0.9666222019663484,0.0710904572576713,0.2365759946477205,0.4780805400206915,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC11399157|pmc open access:PMC11399157:Tab1:table-1-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC11399157,The diagnostic performance of ultrafast MRI to differentiate benign from malignant breast lesions: a systematic review and meta-analysis,pmc open access:PMC11399157:Tab1:table-1-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.2605185270010646,0.7394814729989354,0.1594796130486277,0.0114304501606951,0.633063169149223,0.0901335812288612,0.3466662120332667,-0.196263375887095,0.0548201593767873,0.0308441557163522,0.0239760036604349,0.563280933059336,0.6326141550996764,0.7079066277883935,0.0740276403452447,0.0903307010830769,0.1088143907318823,0.1321410544719735,0.1592924395059647,0.1930976081847205,0.0089910454820762,0.0114610948374607,0.0144153780313605,0.438071585757778,0.6295076620971995,0.8707079695056031,0.0473130296281118,0.0911822569360129,0.1588181318906106,0.09048048576227,0.1580017746790087,0.2915444523195434,0.0052497484336688,0.0115936931692772,0.0231572252423667,increase,decrease
0.42.0,PMC Open Access|PMC:PMC11399157|pmc open access:PMC11399157:Tab1:table-1-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC11399157,The diagnostic performance of ultrafast MRI to differentiate benign from malignant breast lesions: a systematic review and meta-analysis,pmc open access:PMC11399157:Tab1:table-1-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.3505863191949858,0.6494136808050142,0.4740332591816947,0.0520630000365491,0.9980535878384096,0.2950966245824956,0.2761254929510472,-0.4268314703048667,0.1803843760044909,0.0953388031374231,0.0850455728670678,0.98129624158604,0.9976299120398402,0.9999947284534096,0.2482869502061664,0.2956566265112085,0.3468327384164429,0.4196976641088991,0.4736849628293833,0.5319906679629577,0.0413144893410327,0.0521968275140373,0.0649613847063185,0.8916881236211498,0.9872012320594926,0.999974952925548,0.1657708579044871,0.2980723149809584,0.4728130870507834,0.3209002634321455,0.4712749094906732,0.6615590894517154,0.0244548728204359,0.052775554123995,0.1012079615099799,increase,decrease
