analysis_version,pair_id,review_id,review_title,left_group_id,left_test,right_group_id,right_test,comparison_type,clinical_comparability_note,baseline_tradeoff_set,starting_probability,directness_classification,overlapping_study_identifier_count,overlapping_study_identifiers,same_participants_established,cross_test_cells_available,cross_test_covariance_available,paired_inference_supported,left_information_bits,right_information_bits,signed_information_bits_difference,absolute_information_bits_difference,signed_fraction_entropy_removed_difference_percentage_points,absolute_fraction_entropy_removed_difference_percentage_points,signed_youden_j_difference,absolute_youden_j_difference,left_post_negative_probability,right_post_negative_probability,signed_post_negative_probability_difference_percentage_points,absolute_post_negative_probability_difference_percentage_points,youden_information_direction_differs,information_negative_result_direction_differs,uncertainty_status,inference_status,source_interpretation,estimator
0.42.0,P23,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,False,0.2,partially overlapping,43,Abdel-Wahab 1992 | Abdel-Wahab 2000 | Aryeetey 2000 | Bogoch 2012 | Bosompem 1996 | Bosompem 2004 | Cooppan 1987 | Gabr 2000 | Gundersen 1996 | Hammad 1997 | Hammam 2000_a | Hammam 2000_b | Houmsou 2011 | Kassim 1989 | Kiliku 1991 | King 1988_a | Kitange 1993 | Morenikeji 2014 | Mott 1985a_1 | Mott 1985a_2 | Murare 1987 | Ndamukong 2001 | Ngándu 1988 | Nmorsi 2005 | Nwaorgu 1992 | Ofori 1986 | Okeke 2014_settingA | Okeke 2014_settingB | Poggensee 2000_settingA | Poggensee 2000_settingB | Pugh 1980 | Rasendramino 1998 | Sarda 1985 | Sarda 1986 | Sellin 1982 | Stephenson 1984 | Traore 1998 | Ugbomoiko 2009a | Ugbomoiko 2009b_1 | Ugbomoiko 2009b_2 | Verle 1994 | Warren 1979 | Wilkins 1979,False,False,False,False,0.1951558931868174,0.0949662670293224,0.100189626157495,0.100189626157495,13.878061661130792,13.878061661130792,0.17906379286634638,0.17906379286634638,0.0699927761937955,0.1076337433489821,-3.7640967155186598,3.7640967155186598,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P23,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,False,0.5,partially overlapping,43,Abdel-Wahab 1992 | Abdel-Wahab 2000 | Aryeetey 2000 | Bogoch 2012 | Bosompem 1996 | Bosompem 2004 | Cooppan 1987 | Gabr 2000 | Gundersen 1996 | Hammad 1997 | Hammam 2000_a | Hammam 2000_b | Houmsou 2011 | Kassim 1989 | Kiliku 1991 | King 1988_a | Kitange 1993 | Morenikeji 2014 | Mott 1985a_1 | Mott 1985a_2 | Murare 1987 | Ndamukong 2001 | Ngándu 1988 | Nmorsi 2005 | Nwaorgu 1992 | Ofori 1986 | Okeke 2014_settingA | Okeke 2014_settingB | Poggensee 2000_settingA | Poggensee 2000_settingB | Pugh 1980 | Rasendramino 1998 | Sarda 1985 | Sarda 1986 | Sellin 1982 | Stephenson 1984 | Traore 1998 | Ugbomoiko 2009a | Ugbomoiko 2009b_1 | Ugbomoiko 2009b_2 | Verle 1994 | Warren 1979 | Wilkins 1979,False,False,False,False,0.2857060049229927,0.1402885660961897,0.145417438826803,0.145417438826803,14.541743882680299,14.541743882680299,0.17906379286634638,0.17906379286634638,0.2313852224968592,0.3254475569431966,-9.406233444633742,9.406233444633742,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P24,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.05,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.0617266151726401,0.0045837916437938,0.0571428235288463,0.0571428235288463,19.95231517271684,19.95231517271684,0.42016316986670527,0.42016316986670527,0.0155971818779885,0.0356671099296675,-2.0069928051679,2.0069928051679,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P24,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.2,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.1951558931868174,0.0153782851088876,0.17977760807792978,0.17977760807792978,24.90242578881478,24.90242578881478,0.42016316986670527,0.42016316986670527,0.0699927761937955,0.1494319945090559,-7.94392183152604,7.94392183152604,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P24,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.5,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.2857060049229927,0.0239108010596456,0.2617952038633471,0.2617952038633471,26.17952038633471,26.17952038633471,0.42016316986670527,0.42016316986670527,0.2313852224968592,0.412711203258689,-18.13259807618298,18.13259807618298,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P25,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,True,0.05,indirect,0,,False,False,False,False,0.0284712555934465,0.0294216511569145,-0.0009503955634679977,0.0009503955634679977,-0.3318455520751995,0.3318455520751995,0.011134776179874628,0.011134776179874628,0.0113123244043275,0.0247640347243711,-1.3451710320043597,1.3451710320043597,True,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P25,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,True,0.2,indirect,0,,False,False,False,False,0.0975634388526665,0.0949662670293224,0.0025971718233440966,0.0025971718233440966,0.3597549176624387,0.3597549176624387,0.011134776179874628,0.011134776179874628,0.0515468603950074,0.1076337433489821,-5.60868829539747,5.60868829539747,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P25,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,True,0.5,indirect,0,,False,False,False,False,0.1610891272283618,0.1402885660961897,0.020800561132172102,0.020800561132172102,2.08005611321721,2.08005611321721,0.011134776179874628,0.011134776179874628,0.1785728346464464,0.3254475569431966,-14.68747222967502,14.68747222967502,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P26,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,True,0.05,indirect,0,,False,False,False,False,0.0284712555934465,0.0045837916437938,0.0238874639496527,0.0238874639496527,8.340683570873669,8.340683570873669,0.2522341531802335,0.2522341531802335,0.0113123244043275,0.0356671099296675,-2.4354785525339997,2.4354785525339997,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P26,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,True,0.2,indirect,0,,False,False,False,False,0.0975634388526665,0.0153782851088876,0.0821851537437789,0.0821851537437789,11.38411904534643,11.38411904534643,0.2522341531802335,0.2522341531802335,0.0515468603950074,0.1494319945090559,-9.78851341140485,9.78851341140485,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P26,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:3,CCA POC mansoni trace threshold,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,True,0.5,indirect,0,,False,False,False,False,0.1610891272283618,0.0239108010596456,0.1371783261687162,0.1371783261687162,13.71783261687162,13.71783261687162,0.2522341531802335,0.2522341531802335,0.1785728346464464,0.412711203258689,-23.413836861224258,23.413836861224258,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P27,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:4,Proteinuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.05,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.0294216511569145,0.0045837916437938,0.0248378595131207,0.0248378595131207,8.67252912294887,8.67252912294887,0.24109937700035888,0.24109937700035888,0.0247640347243711,0.0356671099296675,-1.09030752052964,1.09030752052964,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P27,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:4,Proteinuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.2,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.0949662670293224,0.0153782851088876,0.0795879819204348,0.0795879819204348,11.024364127683992,11.024364127683992,0.24109937700035888,0.24109937700035888,0.1076337433489821,0.1494319945090559,-4.17982511600738,4.17982511600738,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P27,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:4,Proteinuria,legacy:CD009579:5,Leukocyturia,1,Alternative tests for the same target condition,False,0.5,partially overlapping,5,Abdel-Wahab 1992 | Gundersen 1996 | Poggensee 2000_settingA | Poggensee 2000_settingB | Rasendramino 1998,False,False,False,False,0.1402885660961897,0.0239108010596456,0.1163777650365441,0.1163777650365441,11.63777650365441,11.63777650365441,0.24109937700035888,0.24109937700035888,0.3254475569431966,0.412711203258689,-8.726364631549238,8.726364631549238,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P28,CD010772,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,legacy:CD010772:1,IQCODE cut-off 3.3 or nearest,legacy:CD010772:7,IQCODE cut-off 3.6,2,Different positivity thresholds for the same test and target,True,0.05,partially overlapping,9,Flicker 1997 | Garcia 2002 | Hancock 2009 | Harwood 1997 | Jorm 1991 | Knaefelc 2003 | Mackinnon 1998 | Mulligan 1996 | Sikkes 2010,False,False,False,False,0.044639560722096,0.0449121558677905,-0.0002725951456944986,0.0002725951456944986,-0.0951808805650517,0.0951808805650517,-0.0033609741684668126,0.0033609741684668126,0.0088317102307866,0.0096962952758165,-0.0864585045029901,0.0864585045029901,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P28,CD010772,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,legacy:CD010772:1,IQCODE cut-off 3.3 or nearest,legacy:CD010772:7,IQCODE cut-off 3.6,2,Different positivity thresholds for the same test and target,True,0.2,partially overlapping,9,Flicker 1997 | Garcia 2002 | Hancock 2009 | Harwood 1997 | Jorm 1991 | Knaefelc 2003 | Mackinnon 1998 | Mulligan 1996 | Sikkes 2010,False,False,False,False,0.1511840842327588,0.1514266343199247,-0.00024255008716589366,0.00024255008716589366,-0.03359754093013034,0.03359754093013034,-0.0033609741684668126,0.0033609741684668126,0.0406058035077297,0.0444414617997559,-0.38356582920262006,0.38356582920262006,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P28,CD010772,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,legacy:CD010772:1,IQCODE cut-off 3.3 or nearest,legacy:CD010772:7,IQCODE cut-off 3.6,2,Different positivity thresholds for the same test and target,True,0.5,partially overlapping,9,Flicker 1997 | Garcia 2002 | Hancock 2009 | Harwood 1997 | Jorm 1991 | Knaefelc 2003 | Mackinnon 1998 | Mulligan 1996 | Sikkes 2010,False,False,False,False,0.246214469447766,0.2444149532225015,0.0017995162252645025,0.0017995162252645025,0.17995162252645025,0.17995162252645025,-0.0033609741684668126,0.0033609741684668126,0.1447857846627363,0.1568534565118329,-1.2067671849096602,1.2067671849096602,True,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P29,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:2,CRP (20 mg/L),1,Alternative tests for the same target condition,True,0.05,partially overlapping,5,Bigot 2005 | Bressan 2009 | Kotoula 2009a | Nikfar 2010 | Tuerlinckx 2005,False,False,False,False,0.042678168121403,0.0187935033480022,0.0238846647734008,0.0238846647734008,8.339706194479701,8.339706194479701,0.2044741452025794,0.2044741452025794,0.0131376488818026,0.01170407717563,0.14335717061725994,0.14335717061725994,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P29,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:2,CRP (20 mg/L),1,Alternative tests for the same target condition,True,0.2,partially overlapping,5,Bigot 2005 | Bressan 2009 | Kotoula 2009a | Nikfar 2010 | Tuerlinckx 2005,False,False,False,False,0.1420282893149695,0.0651512445722179,0.0768770447427516,0.0768770447427516,10.64885066631827,10.64885066631827,0.2044741452025794,0.2044741452025794,0.0594737857574871,0.0532569055851054,0.62168801723817,0.62168801723817,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P29,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:2,CRP (20 mg/L),1,Alternative tests for the same target condition,True,0.5,partially overlapping,5,Bigot 2005 | Bressan 2009 | Kotoula 2009a | Nikfar 2010 | Tuerlinckx 2005,False,False,False,False,0.2231604889183312,0.1097390799471404,0.11342140897119081,0.11342140897119081,11.342140897119082,11.342140897119082,0.2044741452025794,0.2044741452025794,0.2018761299273916,0.1836808079931591,1.8195321934232482,1.8195321934232482,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P30,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.05,partially overlapping,1,Kotoula 2009a,False,False,False,False,0.042678168121403,0.0179894590325611,0.024688709088841902,0.024688709088841902,8.620450907530401,8.620450907530401,0.19724219558901113,0.19724219558901113,0.0131376488818026,0.0151485210879932,-0.20108722061905998,0.20108722061905998,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P30,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.2,partially overlapping,1,Kotoula 2009a,False,False,False,False,0.1420282893149695,0.0618042137848497,0.08022407553011979,0.08022407553011979,11.11247451072488,11.11247451072488,0.19724219558901113,0.19724219558901113,0.0594737857574871,0.0680876246036913,-0.8613838846204203,0.8613838846204203,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P30,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:1,PCT (0.5 ng/mL),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.5,partially overlapping,1,Kotoula 2009a,False,False,False,False,0.2231604889183312,0.1019077988564796,0.1212526900618516,0.1212526900618516,12.12526900618516,12.12526900618516,0.19724219558901113,0.19724219558901113,0.2018761299273916,0.2261553555602611,-2.427922563286949,2.427922563286949,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P31,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:2,CRP (20 mg/L),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.05,partially overlapping,3,Hoberman 1999 | Kotoula 2009a | Montini 2007,False,False,False,False,0.0187935033480022,0.0179894590325611,0.0008040443154411006,0.0008040443154411006,0.28074471305069987,0.28074471305069987,-0.007231949613568267,0.007231949613568267,0.01170407717563,0.0151485210879932,-0.3444443912363199,0.3444443912363199,True,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P31,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:2,CRP (20 mg/L),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.2,partially overlapping,3,Hoberman 1999 | Kotoula 2009a | Montini 2007,False,False,False,False,0.0651512445722179,0.0618042137848497,0.0033470307873681923,0.0033470307873681923,0.4636238444066104,0.4636238444066104,-0.007231949613568267,0.007231949613568267,0.0532569055851054,0.0680876246036913,-1.4830719018585903,1.4830719018585903,True,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P31,CD009185,"Procalcitonin, C-reactive protein, and erythrocyte sedimentation rate for the diagnosis of acute pyelonephritis in children",legacy:CD009185:2,CRP (20 mg/L),legacy:CD009185:3,ESR (30 mm/h),1,Alternative tests for the same target condition,True,0.5,partially overlapping,3,Hoberman 1999 | Kotoula 2009a | Montini 2007,False,False,False,False,0.1097390799471404,0.1019077988564796,0.007831281090660794,0.007831281090660794,0.7831281090660793,0.7831281090660793,-0.007231949613568267,0.007231949613568267,0.1836808079931591,0.2261553555602611,-4.247454756710198,4.247454756710198,True,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P32,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:12,HRP-2 (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.05,partially overlapping,3,Ashton 2010 | Eibach 2013 | Singh 2010,False,False,False,False,0.144816361849068,0.1405925601346794,0.004223801714388575,0.004223801714388575,1.4748067706174983,1.4748067706174983,0.01877306521669886,0.01877306521669886,0.0123281545071457,0.0133452320314473,-0.10170775243016003,0.10170775243016003,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P32,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:12,HRP-2 (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.2,partially overlapping,3,Ashton 2010 | Eibach 2013 | Singh 2010,False,False,False,False,0.3893117147474582,0.3761683619760809,0.013143352771377292,0.013143352771377292,1.8205902865475743,1.8205902865475743,0.01877306521669886,0.01877306521669886,0.0559711549842334,0.0603687223712984,-0.43975673870650034,0.43975673870650034,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P32,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:12,HRP-2 (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.5,partially overlapping,3,Ashton 2010 | Eibach 2013 | Singh 2010,False,False,False,False,0.5074511573429239,0.4871161705797663,0.020334986763157592,0.020334986763157592,2.033498676315759,2.033498676315759,0.01877306521669886,0.01877306521669886,0.1916962400514845,0.2044480811367299,-1.2751841085245408,1.2751841085245408,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P33,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:16,pLDH (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.05,partially overlapping,1,van den Broek 2006,False,False,False,False,0.144816361849068,0.1728362979832666,-0.02801993613419862,0.02801993613419862,-9.78360120036259,9.78360120036259,-0.10182140953294949,0.10182140953294949,0.0123281545071457,0.0068445534411882,0.54836010659575,0.54836010659575,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P33,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:16,pLDH (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.2,partially overlapping,1,van den Broek 2006,False,False,False,False,0.3893117147474582,0.4736888009983173,-0.0843770862508591,0.0843770862508591,-11.687741043520939,11.687741043520939,-0.10182140953294949,0.10182140953294949,0.0559711549842334,0.0316980330413977,2.42731219428357,2.42731219428357,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P33,CD011431,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,legacy:CD011431:6,HRP-2 (P. falciparum specific) and aldolase (pan-specific),legacy:CD011431:16,pLDH (P. falciparum specific) and pLDH (pan-specific),1,Alternative tests for the same target condition,True,0.5,partially overlapping,1,van den Broek 2006,False,False,False,False,0.5074511573429239,0.6400338738029288,-0.13258271646000486,0.13258271646000486,-13.258271646000486,13.258271646000486,-0.10182140953294949,0.10182140953294949,0.1916962400514845,0.1157819517674267,7.59142882840578,7.59142882840578,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
