source,source_id,doi,related_article_doi,title,description,subjects,publisher,publication_year,resource_type,resource_type_general,license,license_url,source_url,api_url,matched_queries,access_status,file_probe_selected,primary_candidate,public_file_count
Figshare,22571220,10.1371/journal.pone.0284060.t003,10.1371/journal.pone.0284060,Deep learning for detection of age-related macular degeneration: A systematic review and meta-analysis of diagnostic test accuracy studies,"Objective To evaluate the diagnostic accuracy of deep learning algorithms to identify age-related macular degeneration and to explore factors impacting the results for future model training. Methods Diagnostic accuracy studies published in PubMed, EMBASE, the Cochrane Library, and ClinicalTrails.gov before 11 August 2022 which employed deep learning for age-related macular degeneration detection were identified and extracted by two independent researchers. Sensitivity analysis, subgroup, and meta-regression were performed by Review Manager 5.4.1, Meta-disc 1.4, and Stata 16.0. The risk of bias was assessed using QUADAS-2. The review was registered (PROSPERO CRD42022352753). Results The pooled sensitivity and specificity in this meta-analysis were 94% ( P = 0, 95% CI 0.94–0.94, I 2 = 99.7%) and 97% ( P = 0, 95% CI 0.97–0.97, I 2 = 99.6%), respectively. The pooled positive likelihood ratio, negative likelihood ratio, diagnostic odds ratio, and the area under the curve value were 21.77(95% CI 15.49–30.59), 0.06 (95% CI 0.04–0.09), 342.41 (95% CI 210.31–557.49), and 0.9925, respectively. Meta-regression indicated that types of AMD ( P = 0.1882, RDOR = 36.03) and layers of the network (P = 0.4878, RDOR = 0.74) contributed to the heterogeneity. Conclusions Convolutional neural networks are mostly adopted deep learning algorithms in age-related macular degeneration detection. Convolutional neural networks, especially ResNets, are effective in detecting age-related macular degeneration with high diagnostic accuracy. Types of age-related macular degeneration and layers of the network are the two essential factors that impact the model training process. Proper layers of the network will make the model more reliable. More datasets established by new diagnostic methods will be used to train deep learning models in the future, which will benefit for fundus application screening, long-range medical treatment, and reducing the workload of physicians.","two independent researchers | two essential factors | related macular degeneration | range medical treatment | negative likelihood ratio | fundus application screening | explore factors impacting | convolutional neural networks | assessed using quadas | 31 – 557 | 11 august 2022 | new diagnostic methods | diagnostic odds ratio | 09 ), 342 | >< sup >< | 49 – 30 | 04 – 0 | employed deep learning | deep learning algorithms | high diagnostic accuracy | 59 ), 0 | review manager 5 | model training process | 6 %), respectively | 97 – 0 | 94 – 0 | deep learning | diagnostic accuracy | 49 ), | ci 0 | ></ sup | xlink ""> | systematic review | stata 16 | pooled sensitivity | especially resnets | datasets established | curve value | cochrane library | ci 210 | ci 15 | 7 %)",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Subgroup_analyses_and_meta_regression_results_/22571220,https://api.figshare.com/v2/articles/22571220,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23637413,10.1371/journal.pone.0288011.t001,10.1371/journal.pone.0288011,Diagnostic test accuracy of ultrasound for orbital cellulitis: A systematic review,"Background Periorbital and orbital cellulitis are inflammatory conditions of the eye that can be difficult to distinguish using clinical examination alone. Computer tomography (CT) scans are often used to differentiate these two infections and to evaluate for complications. Orbital ultrasound (US) could be used as a diagnostic tool to supplement or replace CT scans as the main diagnostic modality. No prior systematic review has evaluated the diagnostic test accuracy (DTA) of ultrasound compared to cross-sectional imaging. Objective To conduct a systematic review of studies evaluating the DTA of orbital ultrasound compared with cross-sectional imaging, to diagnose orbital cellulitis. Methods MEDLINE, EMBASE, CENTRAL, and Web of Science were searched from inception to August 10, 2022. All study types were included that enrolled patients of any age with suspected or diagnosed orbital cellulitis who underwent ultrasound and a diagnostic reference standard (i.e., CT or magnetic resonance imaging [MRI]). Two authors screened titles/abstracts for inclusion, extracted data, and assessed the risk of bias. Results Of the 3548 studies identified, 20 were included: 3 cohort studies and 17 case reports/series. None of the cohort studies directly compared the diagnostic accuracy of ultrasound with CT or MRI, and all had high risk of bias. Among the 46 participants, diagnostic findings were interpretable in 18 (39%) cases which reported 100% accuracy. We were unable to calculate sensitivity and specificity due to limited data. In the descriptive analysis of the case reports, ultrasound was able to diagnose orbital cellulitis in most (n = 21/23) cases. Conclusion Few studies have evaluated the diagnostic accuracy of orbital ultrasound for orbital cellulitis. The limited evidence based on low quality studies suggests that ultrasound may provide helpful diagnostic information to differentiate orbital inflammation. Future research should focus studies to determine the accuracy of orbital US and potentially reduce unnecessary exposure to radiation.","39 %) cases | main diagnostic modality | magnetic resonance imaging | limited evidence based | diagnostic reference standard | e ., ct | xlink ""> periorbital | xlink ""> medline | diagnosed orbital cellulitis | diagnose orbital cellulitis | 3548 studies identified | 3 cohort studies | prior systematic review | 17 case reports | differentiate orbital inflammation | diagnostic test accuracy | replace ct scans | orbital ultrasound compared | xlink ""> | orbital cellulitis | systematic review | case reports | orbital ultrasound | ultrasound compared | sectional imaging | limited data | diagnostic tool | diagnostic findings | diagnostic accuracy | studies evaluating | focus studies | orbital us | underwent ultrasound | two infections | study types | specificity due | reported 100 | inflammatory conditions | future research | extracted data | enrolled patients | descriptive analysis | computer tomography | calculate sensitivity | august 10 | 46 participants",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Summary_of_cohort_studies_/23637413,https://api.figshare.com/v2/articles/23637413,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23637416,10.1371/journal.pone.0288011.t002,10.1371/journal.pone.0288011,Diagnostic test accuracy of ultrasound for orbital cellulitis: A systematic review,"Background Periorbital and orbital cellulitis are inflammatory conditions of the eye that can be difficult to distinguish using clinical examination alone. Computer tomography (CT) scans are often used to differentiate these two infections and to evaluate for complications. Orbital ultrasound (US) could be used as a diagnostic tool to supplement or replace CT scans as the main diagnostic modality. No prior systematic review has evaluated the diagnostic test accuracy (DTA) of ultrasound compared to cross-sectional imaging. Objective To conduct a systematic review of studies evaluating the DTA of orbital ultrasound compared with cross-sectional imaging, to diagnose orbital cellulitis. Methods MEDLINE, EMBASE, CENTRAL, and Web of Science were searched from inception to August 10, 2022. All study types were included that enrolled patients of any age with suspected or diagnosed orbital cellulitis who underwent ultrasound and a diagnostic reference standard (i.e., CT or magnetic resonance imaging [MRI]). Two authors screened titles/abstracts for inclusion, extracted data, and assessed the risk of bias. Results Of the 3548 studies identified, 20 were included: 3 cohort studies and 17 case reports/series. None of the cohort studies directly compared the diagnostic accuracy of ultrasound with CT or MRI, and all had high risk of bias. Among the 46 participants, diagnostic findings were interpretable in 18 (39%) cases which reported 100% accuracy. We were unable to calculate sensitivity and specificity due to limited data. In the descriptive analysis of the case reports, ultrasound was able to diagnose orbital cellulitis in most (n = 21/23) cases. Conclusion Few studies have evaluated the diagnostic accuracy of orbital ultrasound for orbital cellulitis. The limited evidence based on low quality studies suggests that ultrasound may provide helpful diagnostic information to differentiate orbital inflammation. Future research should focus studies to determine the accuracy of orbital US and potentially reduce unnecessary exposure to radiation.","39 %) cases | main diagnostic modality | magnetic resonance imaging | limited evidence based | diagnostic reference standard | e ., ct | xlink ""> periorbital | xlink ""> medline | diagnosed orbital cellulitis | diagnose orbital cellulitis | 3548 studies identified | 3 cohort studies | prior systematic review | 17 case reports | differentiate orbital inflammation | diagnostic test accuracy | replace ct scans | orbital ultrasound compared | xlink ""> | orbital cellulitis | systematic review | case reports | orbital ultrasound | ultrasound compared | sectional imaging | limited data | diagnostic tool | diagnostic findings | diagnostic accuracy | studies evaluating | focus studies | orbital us | underwent ultrasound | two infections | study types | specificity due | reported 100 | inflammatory conditions | future research | extracted data | enrolled patients | descriptive analysis | computer tomography | calculate sensitivity | august 10 | 46 participants",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Summary_of_case_reports_/23637416,https://api.figshare.com/v2/articles/23637416,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23637419,10.1371/journal.pone.0288011.t003,10.1371/journal.pone.0288011,Diagnostic test accuracy of ultrasound for orbital cellulitis: A systematic review,Joanna Briggs institute critical appraisal checklist for case reports.,"39 %) cases | main diagnostic modality | magnetic resonance imaging | limited evidence based | diagnostic reference standard | e ., ct | xlink ""> periorbital | xlink ""> medline | diagnosed orbital cellulitis | diagnose orbital cellulitis | 3548 studies identified | 3 cohort studies | prior systematic review | 17 case reports | differentiate orbital inflammation | diagnostic test accuracy | replace ct scans | orbital ultrasound compared | xlink ""> | orbital cellulitis | systematic review | case reports | orbital ultrasound | ultrasound compared | sectional imaging | limited data | diagnostic tool | diagnostic findings | diagnostic accuracy | studies evaluating | focus studies | orbital us | underwent ultrasound | two infections | study types | specificity due | reported 100 | inflammatory conditions | future research | extracted data | enrolled patients | descriptive analysis | computer tomography | calculate sensitivity | august 10 | 46 participants",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Joanna_Briggs_institute_critical_appraisal_checklist_for_case_reports_/23637419,https://api.figshare.com/v2/articles/23637419,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23637422,10.1371/journal.pone.0288011.t004,10.1371/journal.pone.0288011,Diagnostic test accuracy of ultrasound for orbital cellulitis: A systematic review,Joanna Briggs institute critical appraisal checklist for case series.,"39 %) cases | main diagnostic modality | magnetic resonance imaging | limited evidence based | diagnostic reference standard | e ., ct | xlink ""> periorbital | xlink ""> medline | diagnosed orbital cellulitis | diagnose orbital cellulitis | 3548 studies identified | 3 cohort studies | prior systematic review | 17 case reports | differentiate orbital inflammation | diagnostic test accuracy | replace ct scans | orbital ultrasound compared | xlink ""> | orbital cellulitis | systematic review | case reports | orbital ultrasound | ultrasound compared | sectional imaging | limited data | diagnostic tool | diagnostic findings | diagnostic accuracy | studies evaluating | focus studies | orbital us | underwent ultrasound | two infections | study types | specificity due | reported 100 | inflammatory conditions | future research | extracted data | enrolled patients | descriptive analysis | computer tomography | calculate sensitivity | august 10 | 46 participants",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Joanna_Briggs_institute_critical_appraisal_checklist_for_case_series_/23637422,https://api.figshare.com/v2/articles/23637422,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23687972,10.1371/journal.pone.0288631.t001,10.1371/journal.pone.0288631,Artificial intelligence for detecting temporomandibular joint osteoarthritis using radiographic image data: A systematic review and meta-analysis of diagnostic test accuracy,"In this review, we assessed the diagnostic efficiency of artificial intelligence (AI) models in detecting temporomandibular joint osteoarthritis (TMJOA) using radiographic imaging data. Based upon the PRISMA guidelines, a systematic review of studies published between January 2010 and January 2023 was conducted using PubMed, Web of Science, Scopus, and Embase. Articles on the accuracy of AI to detect TMJOA or degenerative changes by radiographic imaging were selected. The characteristics and diagnostic information of each article were extracted. The quality of studies was assessed by the QUADAS-2 tool. Pooled data for sensitivity, specificity, and summary receiver operating characteristic curve (SROC) were calculated. Of 513 records identified through a database search, six met the inclusion criteria and were collected. The pooled sensitivity, specificity, and area under the curve (AUC) were 80%, 90%, and 92%, respectively. Substantial heterogeneity between AI models mainly arose from imaging modality, ethnicity, sex, techniques of AI, and sample size. This article confirmed AI models have enormous potential for diagnosing TMJOA automatically through radiographic imaging. Therefore, AI models appear to have enormous potential to diagnose TMJOA automatically using radiographic images. However, further studies are needed to evaluate AI more thoroughly.","conducted using pubmed | 92 %, respectively | 513 records identified | diagnosing tmjoa automatically | ai models appear | xlink ""> | substantial heterogeneity | six met | sample size | radiographic imaging | prisma guidelines | pooled data | january 2023 | january 2010 | inclusion criteria | imaging modality | evaluate ai | enormous potential | diagnostic information | diagnostic efficiency | detect tmjoa | degenerative changes | database search | based upon | artificial intelligence | 2 tool",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Characteristics_of_individual_studies_/23687972,https://api.figshare.com/v2/articles/23687972,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23687975,10.1371/journal.pone.0288631.t002,10.1371/journal.pone.0288631,Artificial intelligence for detecting temporomandibular joint osteoarthritis using radiographic image data: A systematic review and meta-analysis of diagnostic test accuracy,Meta-regression analysis for diagnostic accuracy of AI in detection of TMJOA.,"conducted using pubmed | 92 %, respectively | 513 records identified | diagnosing tmjoa automatically | ai models appear | xlink ""> | substantial heterogeneity | six met | sample size | radiographic imaging | prisma guidelines | pooled data | january 2023 | january 2010 | inclusion criteria | imaging modality | evaluate ai | enormous potential | diagnostic information | diagnostic efficiency | detect tmjoa | degenerative changes | database search | based upon | artificial intelligence | 2 tool",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Meta-regression_analysis_for_diagnostic_accuracy_of_AI_in_detection_of_TMJOA_/23687975,https://api.figshare.com/v2/articles/23687975,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23842138,10.1371/journal.pone.0288203.t001,10.1371/journal.pone.0288203,Comparison of monocyte distribution width and Procalcitonin as diagnostic markers for sepsis: Meta-analysis of diagnostic test accuracy studies,"Aim We aimed to perform a meta-analysis to find out whether PCT and MDW could be used as accurate diagnostic markers for sepsis. Methods We searched PUBMED, WOS, and SCOPUS databases. Inclusion criteria were any observational or clinical trials that compared monocyte Distribution Width [MDW] with Procalcitonin [PCT] as diagnostic markers in a patient with sepsis. Case reports, editorials, conference abstracts, and animal studies were excluded. RevMan software [5.4] was used to perform the meta-analysis. Results After the complete screening, 5 observational studies were included in the meta-analysis. The total number of patients included in the meta-analysis in the sepsis group is 565 and 781 in the control group. The pooled analysis between the sepsis group and controls showed a statistically significant association between sepsis and increased levels of MDW and PCT [MD = 3.94, 95% CI = 2.53 to 5.36, p-value the overall ROC Area for PCT [0.760]. Conclusion Our study revealed a statistically significant association between sepsis and increased MDW and PCT levels compared with controls and the overall ROC Area for MDW is higher than the overall ROC Area for PCT, indicating that the diagnostic accuracy of MDW is higher than PCT.MDW can be used as a diagnostic marker for sepsis patients in the emergency department. More multicenter studies are needed to support our findings.","overall roc area | monocyte distribution width | statistically significant association | accurate diagnostic markers | subgroup analysis showed | pct levels compared | 5 observational studies | diagnostic markers | pct levels | multicenter studies | increased levels | animal studies | diagnostic marker | diagnostic accuracy | xlink ""> | whether pct | total number | study revealed | searched pubmed | scopus databases | revman software | pooled analysis | inclusion criteria | emergency department | controls showed | control group | conference abstracts | complete screening | clinical trials | case reports",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Summary_of_the_included_studies_/23842138,https://api.figshare.com/v2/articles/23842138,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23842141,10.1371/journal.pone.0288203.t002,10.1371/journal.pone.0288203,Comparison of monocyte distribution width and Procalcitonin as diagnostic markers for sepsis: Meta-analysis of diagnostic test accuracy studies,Quality assessment: The Newcastle Ottawa Scale [NOS] for assessing the quality of nonrandomized studies.,"overall roc area | monocyte distribution width | statistically significant association | accurate diagnostic markers | subgroup analysis showed | pct levels compared | 5 observational studies | diagnostic markers | pct levels | multicenter studies | increased levels | animal studies | diagnostic marker | diagnostic accuracy | xlink ""> | whether pct | total number | study revealed | searched pubmed | scopus databases | revman software | pooled analysis | inclusion criteria | emergency department | controls showed | control group | conference abstracts | complete screening | clinical trials | case reports",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Quality_assessment_The_Newcastle_Ottawa_Scale_NOS_for_assessing_the_quality_of_nonrandomized_studies_/23842141,https://api.figshare.com/v2/articles/23842141,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,23842144,10.1371/journal.pone.0288203.t003,10.1371/journal.pone.0288203,Comparison of monocyte distribution width and Procalcitonin as diagnostic markers for sepsis: Meta-analysis of diagnostic test accuracy studies,"Aim We aimed to perform a meta-analysis to find out whether PCT and MDW could be used as accurate diagnostic markers for sepsis. Methods We searched PUBMED, WOS, and SCOPUS databases. Inclusion criteria were any observational or clinical trials that compared monocyte Distribution Width [MDW] with Procalcitonin [PCT] as diagnostic markers in a patient with sepsis. Case reports, editorials, conference abstracts, and animal studies were excluded. RevMan software [5.4] was used to perform the meta-analysis. Results After the complete screening, 5 observational studies were included in the meta-analysis. The total number of patients included in the meta-analysis in the sepsis group is 565 and 781 in the control group. The pooled analysis between the sepsis group and controls showed a statistically significant association between sepsis and increased levels of MDW and PCT [MD = 3.94, 95% CI = 2.53 to 5.36, p-value the overall ROC Area for PCT [0.760]. Conclusion Our study revealed a statistically significant association between sepsis and increased MDW and PCT levels compared with controls and the overall ROC Area for MDW is higher than the overall ROC Area for PCT, indicating that the diagnostic accuracy of MDW is higher than PCT.MDW can be used as a diagnostic marker for sepsis patients in the emergency department. More multicenter studies are needed to support our findings.","overall roc area | monocyte distribution width | statistically significant association | accurate diagnostic markers | subgroup analysis showed | pct levels compared | 5 observational studies | diagnostic markers | pct levels | multicenter studies | increased levels | animal studies | diagnostic marker | diagnostic accuracy | xlink ""> | whether pct | total number | study revealed | searched pubmed | scopus databases | revman software | pooled analysis | inclusion criteria | emergency department | controls showed | control group | conference abstracts | complete screening | clinical trials | case reports",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Baseline_characteristics_of_the_included_data_/23842144,https://api.figshare.com/v2/articles/23842144,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24169670,10.1371/journal.pgph.0002160.t001,10.1371/journal.pgph.0002160,Diagnostic test accuracy of artificial intelligence in screening for referable diabetic retinopathy in real-world settings: A systematic review and meta-analysis,"a . Key characteristics of the study design, population, target condition, and reference standard of included studies. b . Key characteristics of the index tests of included studies.","visually examine heterogeneity | trained human graders | strengthen existing guidelines | shown promising results | results may serve | initial search results | assessed methodological quality | 9 february 2023 | 85 &# 8211 | 63 &# 8211 | 60 &# 8211 | 22 &# 8211 | 00 &# 8211 | increasing dr incidence | 61 &# 8211 | review provides evidence | referable diabetic retinopathy | level healthcare settings | 83 &# 8211 | 15 &# 8211 | diagnostic test accuracy | implement dr screening | dr classification criteria | analysis </ p | 100 %), specificity | level analysis | diabetic retinopathy | &# 8805 | diagnostic accuracy | world settings | country classification | 61 %) | 2 criteria | 100 %) | systematic review | review sought | accuracy estimates | subgroup analyses | sroc plots | searched central | pool estimates | moderate increase | minimal decrease | forest plots | first time | artificial intelligence | analyses revealed | 7 datasets | 53 %). | 42 %) | 390 ). | 16 %) | 10 datasets",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Table_1_-/24169670,https://api.figshare.com/v2/articles/24169670,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24169673,10.1371/journal.pgph.0002160.t002,10.1371/journal.pgph.0002160,Diagnostic test accuracy of artificial intelligence in screening for referable diabetic retinopathy in real-world settings: A systematic review and meta-analysis,Overall patient-level and eye-level meta-analysis of the accuracy of AI in detecting RDR compared with trained HGs.,"visually examine heterogeneity | trained human graders | strengthen existing guidelines | shown promising results | results may serve | initial search results | assessed methodological quality | 9 february 2023 | 85 &# 8211 | 63 &# 8211 | 60 &# 8211 | 22 &# 8211 | 00 &# 8211 | increasing dr incidence | 61 &# 8211 | review provides evidence | referable diabetic retinopathy | level healthcare settings | 83 &# 8211 | 15 &# 8211 | diagnostic test accuracy | implement dr screening | dr classification criteria | analysis </ p | 100 %), specificity | level analysis | diabetic retinopathy | &# 8805 | diagnostic accuracy | world settings | country classification | 61 %) | 2 criteria | 100 %) | systematic review | review sought | accuracy estimates | subgroup analyses | sroc plots | searched central | pool estimates | moderate increase | minimal decrease | forest plots | first time | artificial intelligence | analyses revealed | 7 datasets | 53 %). | 42 %) | 390 ). | 16 %) | 10 datasets",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Overall_patient-level_and_eye-level_meta-analysis_of_the_accuracy_of_AI_in_detecting_RDR_compared_with_trained_HGs_/24169673,https://api.figshare.com/v2/articles/24169673,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24169676,10.1371/journal.pgph.0002160.t003,10.1371/journal.pgph.0002160,Diagnostic test accuracy of artificial intelligence in screening for referable diabetic retinopathy in real-world settings: A systematic review and meta-analysis,Subgroup analyses for the accuracy of AI in detecting RDR compared with trained HGs on patient-level analysis.,"visually examine heterogeneity | trained human graders | strengthen existing guidelines | shown promising results | results may serve | initial search results | assessed methodological quality | 9 february 2023 | 85 &# 8211 | 63 &# 8211 | 60 &# 8211 | 22 &# 8211 | 00 &# 8211 | increasing dr incidence | 61 &# 8211 | review provides evidence | referable diabetic retinopathy | level healthcare settings | 83 &# 8211 | 15 &# 8211 | diagnostic test accuracy | implement dr screening | dr classification criteria | analysis </ p | 100 %), specificity | level analysis | diabetic retinopathy | &# 8805 | diagnostic accuracy | world settings | country classification | 61 %) | 2 criteria | 100 %) | systematic review | review sought | accuracy estimates | subgroup analyses | sroc plots | searched central | pool estimates | moderate increase | minimal decrease | forest plots | first time | artificial intelligence | analyses revealed | 7 datasets | 53 %). | 42 %) | 390 ). | 16 %) | 10 datasets",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Subgroup_analyses_for_the_accuracy_of_AI_in_detecting_RDR_compared_with_trained_HGs_on_patient-level_analysis_/24169676,https://api.figshare.com/v2/articles/24169676,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24169679,10.1371/journal.pgph.0002160.t004,10.1371/journal.pgph.0002160,Diagnostic test accuracy of artificial intelligence in screening for referable diabetic retinopathy in real-world settings: A systematic review and meta-analysis,Sensitivity analyses for the accuracy of AI in detecting RDR compared with trained HGs on patient-level analysis.,"visually examine heterogeneity | trained human graders | strengthen existing guidelines | shown promising results | results may serve | initial search results | assessed methodological quality | 9 february 2023 | 85 &# 8211 | 63 &# 8211 | 60 &# 8211 | 22 &# 8211 | 00 &# 8211 | increasing dr incidence | 61 &# 8211 | review provides evidence | referable diabetic retinopathy | level healthcare settings | 83 &# 8211 | 15 &# 8211 | diagnostic test accuracy | implement dr screening | dr classification criteria | analysis </ p | 100 %), specificity | level analysis | diabetic retinopathy | &# 8805 | diagnostic accuracy | world settings | country classification | 61 %) | 2 criteria | 100 %) | systematic review | review sought | accuracy estimates | subgroup analyses | sroc plots | searched central | pool estimates | moderate increase | minimal decrease | forest plots | first time | artificial intelligence | analyses revealed | 7 datasets | 53 %). | 42 %) | 390 ). | 16 %) | 10 datasets",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Sensitivity_analyses_for_the_accuracy_of_AI_in_detecting_RDR_compared_with_trained_HGs_on_patient-level_analysis_/24169679,https://api.figshare.com/v2/articles/24169679,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24169682,10.1371/journal.pgph.0002160.t005,10.1371/journal.pgph.0002160,Diagnostic test accuracy of artificial intelligence in screening for referable diabetic retinopathy in real-world settings: A systematic review and meta-analysis,Summary of findings of the review evaluated using the GRADEpro GDT.,"visually examine heterogeneity | trained human graders | strengthen existing guidelines | shown promising results | results may serve | initial search results | assessed methodological quality | 9 february 2023 | 85 &# 8211 | 63 &# 8211 | 60 &# 8211 | 22 &# 8211 | 00 &# 8211 | increasing dr incidence | 61 &# 8211 | review provides evidence | referable diabetic retinopathy | level healthcare settings | 83 &# 8211 | 15 &# 8211 | diagnostic test accuracy | implement dr screening | dr classification criteria | analysis </ p | 100 %), specificity | level analysis | diabetic retinopathy | &# 8805 | diagnostic accuracy | world settings | country classification | 61 %) | 2 criteria | 100 %) | systematic review | review sought | accuracy estimates | subgroup analyses | sroc plots | searched central | pool estimates | moderate increase | minimal decrease | forest plots | first time | artificial intelligence | analyses revealed | 7 datasets | 53 %). | 42 %) | 390 ). | 16 %) | 10 datasets",Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Summary_of_findings_of_the_review_evaluated_using_the_GRADEpro_GDT_/24169682,https://api.figshare.com/v2/articles/24169682,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,24286921,10.3389/fneur.2023.1255526.s001,10.3389/fneur.2023.1255526,Assessing the diagnostic accuracy of CT perfusion: a systematic review,"Background and purpose Computed tomography perfusion (CTP) has successfully extended the time window for reperfusion therapies in ischemic stroke. However, the published perfusion parameters and thresholds vary between studies. Using Preferred Reporting Items for Systematic Reviews and Meta-Analyses of Diagnostic Test Accuracy Studies (PRISMA-DTA) guidelines, we conducted a systematic review to investigate the accuracy of parameters and thresholds for identifying core and penumbra in adult stroke patients. Methods We searched Medline, Embase, the Cochrane Library, and reference lists of manuscripts up to April 2022 using the following terms “computed tomography perfusion,” “stroke,” “infarct,” and “penumbra.” Studies were included if they reported perfusion thresholds and undertook co-registration of CTP to reference standards. The quality of studies was assessed using the Quality Assessment of Diagnostic Accuracy Studies-2 (QUADAS-2) tool and Standards for Reporting of Diagnostic Accuracy (STARD) guidelines. Results A total of 24 studies were included. A meta-analysis could not be performed due to insufficient data and significant heterogeneity in the study design. When reported, the mean age was 70.2 years (SD+/−3.69), and the median NIHSS on admission was 15 (IQR 13–17). The perfusion parameter identified for the core was relative cerebral blood flow (rCBF), with a median threshold of Conclusion A single threshold and parameter may not always accurately differentiate penumbra from core and oligemia. Further refinement of parameters is needed in the current era of reperfusion therapy.",computed tomography perfusion | penumbra | infarct | thresholds | parameters,Figshare,2023,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://frontiersin.figshare.com/articles/dataset/Table_1_Assessing_the_diagnostic_accuracy_of_CT_perfusion_a_systematic_review_docx/24286921,https://api.figshare.com/v2/articles/24286921,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,25136978,10.6084/m9.figshare.25136978.v3,,Estimates for diagnostic accuracy of rapid antigen tests for SARS-CoV-2 in systematic reviews are consistently similar and precise despite poor methodological rigor,"Objective: To evaluate the design, conduct, and analysis of systematic reviews on the diagnostic accuracy of rapid antigen tests for SARS-CoV-2 during the COVID-19 pandemic.",COVID-19 | SARS-CoV-2 | RAT | Diagnostic test accuracy | overview,Figshare,2024,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://figshare.com/articles/dataset/Estimates_for_diagnostic_accuracy_of_rapid_antigen_tests_for_SARS-CoV-2_in_systematic_reviews_are_consistently_similar_and_precise_despite_poor_methodological_rigor/25136978,https://api.figshare.com/v2/articles/25136978,"""diagnostic test accuracy""",files_enumerated,True,True,6
